iata,country,lat,lon
ACK,United States,41.25310135,-70.06020355
FAF,United States,37.132499694799996,-76.60880279540001
HOP,United States,36.668598175,-87.49620056150002
DCA,United States,38.8521,-77.037697
NHK,United States,38.285999,-76.411797
PSX,United States,28.727500915527,-96.250999450684
BYH,United States,35.9642982483,-89.94400024410001
ACY,United States,39.45759963989258,-74.57720184326172
TIK,United States,35.414699554443,-97.386596679688
ECG,United States,36.26060104,-76.17459869
PUB,United States,38.289100646972656,-104.49700164794922
PQI,United States,46.68899918,-68.0447998
GRF,United States,47.07920074,-122.5810013
ADQ,United States,57.75,-152.4940033
UPP,United States,20.265300750732422,-155.86000061035156
FLL,United States,26.072599,-80.152702
INL,United States,48.566200256347656,-93.4030990600586
SLC,United States,40.78839874267578,-111.97799682617188
CDS,United States,34.4337997437,-100.288002014
BIX,United States,30.4104003906,-88.92440032959999
LSF,United States,32.337299346900004,-84.9913024902
NQI,United States,27.5072002411,-97.8097000122
FRI,United States,39.05530167,-96.76450348
MDT,United States,40.1935005188,-76.7633972168
LNK,United States,40.85100173950195,-96.75920104980469
LAN,United States,42.77870178222656,-84.58740234375
MUE,United States,20.001300811767578,-155.66799926757812
MSS,United States,44.93579864501953,-74.84559631347656
HKY,United States,35.74110031,-81.38950348
SPG,United States,27.7651,-82.626999
FMY,United States,26.58659935,-81.86329650879999
IAH,United States,29.984399795532227,-95.34140014648438
ADW,United States,38.810799,-76.866997
INT,United States,36.13370132446289,-80.22200012207031
VCV,United States,34.597499847399995,-117.383003235
CEW,United States,30.778799057,-86.522102356
PHN,United States,42.9109993,-82.52890015
BFL,United States,35.43360138,-119.0569992
ELP,United States,31.80719948,-106.3779984
HRL,United States,26.228500366210938,-97.65440368652344
CAE,United States,33.93880081176758,-81.11949920654297
DMA,United States,32.1665000916,-110.883003235
NPA,United States,30.35269928,-87.31860352
PNS,United States,30.473400115967,-87.186599731445
RDR,United States,47.961101532,-97.4011993408
HOU,United States,29.64539909,-95.27890015
BFK,United States,39.701698303200004,-104.751998901
ORT,United States,62.9612999,-141.9290009
PAQ,United States,61.594898,-149.08901
PIT,United States,40.49150085,-80.23290253
BRW,United States,71.285402,-156.766008
EFD,United States,29.607299804700002,-95.1587982178
NUW,United States,48.351799,-122.655998
ALI,United States,27.740900039699998,-98.02690124510002
VAD,United States,30.9678001404,-83.1930007935
MIA,United States,25.79319953918457,-80.29060363769531
SEA,United States,47.449001,-122.308998
CHA,United States,35.035301208496094,-85.20379638671875
BDR,United States,41.16350173950195,-73.1261978149414
JAN,United States,32.3111991882,-90.0758972168
GLS,United States,29.265300750732422,-94.86039733886719
LGB,United States,33.81769943,-118.1520004
HDH,United States,21.5795001984,-158.197006226
IPT,United States,41.241798400878906,-76.92109680175781
IND,United States,39.7173,-86.294403
SZL,United States,38.73030090332,-93.547897338867
AKC,United States,41.0374984741,-81.4669036865
GWO,United States,33.4943008423,-90.0847015381
HPN,United States,41.06700134277344,-73.70760345458984
FOK,United States,40.8437004089,-72.6317977905
JBR,United States,35.83169937133789,-90.64640045166016
XSD,United States,37.7988014221,-116.78099823
LNA,United States,26.59300041,-80.08509827
NZY,United States,32.69919968,-117.2149963
BIF,United States,31.84950066,-106.3799973
YUM,United States,32.65660095,-114.6060028
CNM,United States,32.337501525878906,-104.26300048828125
DLH,United States,46.8420982361,-92.19360351559999
BET,United States,60.77980042,-161.8379974
LOU,United States,38.2280006409,-85.6636962891
FHU,United States,31.588499069213867,-110.34400177001953
LIH,United States,21.97599983215332,-159.33900451660156
HUF,United States,39.4515,-87.307602
HVR,United States,48.54299927,-109.762001
MWH,United States,47.20769882,-119.3199997
MPV,United States,44.20349884,-72.56230164
RIC,United States,37.50519943237305,-77.3197021484375
SHV,United States,32.446602,-93.8256
CDV,United States,60.4917984,-145.4779968
ORF,United States,36.89459991455078,-76.20120239257812
BPT,United States,29.9507999420166,-94.02069854736328
SAV,United States,32.12760162,-81.20210266
HIF,United States,41.12403,-111.973086
OME,United States,64.51219940185547,-165.44500732421875
PIE,United States,27.91020012,-82.68740082
MNM,United States,45.126701,-87.638397
CXO,United States,30.351801,-95.414497
SCC,United States,70.19470215,-148.4649963
SAT,United States,29.533700942993164,-98.46980285644531
ROC,United States,43.118900299072266,-77.67240142822266
COF,United States,28.2348995209,-80.6100997925
TEB,United States,40.85010147089999,-74.060798645
RCA,United States,44.14500046,-103.1039963
RDU,United States,35.877601623535156,-78.7874984741211
DAY,United States,39.902400970458984,-84.21939849853516
ENA,United States,60.57310104370117,-151.2449951171875
MLC,United States,34.882401,-95.783501
IAG,United States,43.1072998046875,-78.94619750976562
CFD,United States,30.715700149499998,-96.3313980103
LIY,United States,31.889099,-81.562303
PHF,United States,37.13190079,-76.49299622
ESF,United States,31.3948993683,-92.2957992554
LTS,United States,34.667098999,-99.2667007446
TUS,United States,32.1161003112793,-110.94100189208984
MIB,United States,48.4156,-101.358002
BAB,United States,39.136100769,-121.43699646
IKK,United States,41.07139968869999,-87.8462982178
GSB,United States,35.33940125,-77.96060181
PVD,United States,41.732601,-71.420403
SBY,United States,38.34049987792969,-75.51029968261719
BUR,United States,34.20069885253906,-118.35900115966797
DTW,United States,42.212398529052734,-83.35340118408203
TPA,United States,27.975500106811523,-82.533203125
PMB,United States,48.9425010681,-97.2407989502
POE,United States,31.0447998,-93.1917038
EIL,United States,64.66570282,-147.102005
HIB,United States,47.38660049,-92.83899689
LFK,United States,31.2339992523,-94.75
MAF,United States,31.9424991607666,-102.2020034790039
GRB,United States,44.48509979248047,-88.12960052490234
ADM,United States,34.30301,-97.0196342
WRI,United States,40.0155983,-74.59169769
AGS,United States,33.36989974975586,-81.9645004272461
ISN,United States,48.177898407,-103.641998291
LIT,United States,34.729400634799994,-92.2242965698
SWF,United States,41.50410079956055,-74.10479736328125
BDE,United States,48.7284011841,-94.612197876
SAC,United States,38.5125007629,-121.492996216
HOM,United States,59.645599365234375,-151.4770050048828
TBN,United States,37.74160004,-92.14070129
MGE,United States,33.91540146,-84.51629639
SKA,United States,47.6151008606,-117.65599823
HTL,United States,44.359798,-84.671095
PAM,United States,30.0695991516,-85.57540130619999
DFW,United States,32.896801,-97.038002
MLB,United States,28.102800369262695,-80.64530181884766
TCM,United States,47.1376991272,-122.475997925
AUS,United States,30.194499969482422,-97.6698989868164
LCK,United States,39.813801,-82.927803
MQT,United States,46.353599548300004,-87.395401001
TYS,United States,35.81100082,-83.9940033
HLR,United States,31.138700485199998,-97.71450042720001
STL,United States,38.748697,-90.370003
MIV,United States,39.367802,-75.072197
SPS,United States,33.9888,-98.491898
LUK,United States,39.10329819,-84.41860199
ATL,United States,33.6367,-84.428101
MER,United States,37.38050079,-120.5680008
MCC,United States,38.66759872,-121.401001
GRR,United States,42.88079834,-85.52279663
INK,United States,31.779600143399996,-103.200996399
FAT,United States,36.77619934082031,-119.71800231933594
VRB,United States,27.6556,-80.417901
IPL,United States,32.834201812699995,-115.57900238
BNA,United States,36.1245002746582,-86.6781997680664
LRD,United States,27.543800354003906,-99.46160125732422
EDF,United States,61.250999450683594,-149.8070068359375
OTZ,United States,66.88469696,-162.598999
AOO,United States,40.29639816,-78.31999969
DYS,United States,32.4207992554,-99.854598999
ELD,United States,33.22100067138672,-92.81330108642578
LGA,United States,40.77719879,-73.87259674
TLH,United States,30.396499633789062,-84.35030364990234
DPA,United States,41.90779877,-88.24859619
ACT,United States,31.611299514770508,-97.23049926757812
AUG,United States,44.320598602299995,-69.7973022461
NIP,United States,30.2358,-81.680603
MKL,United States,35.599899,-88.915604
MKK,United States,21.15290069580078,-157.0959930419922
FTK,United States,37.907100677500004,-85.9720993042
SJT,United States,31.35770034790039,-100.49600219726562
CXL,United States,32.6694984436,-115.513000488
CIC,United States,39.79539871,-121.8580017
BTV,United States,44.471900939899996,-73.15329742429999
JAX,United States,30.49410057067871,-81.68789672851562
DRO,United States,37.1515007019,-107.753997803
IAD,United States,38.94449997,-77.45580292
CLL,United States,30.58860016,-96.36380005
SFF,United States,47.682800292969,-117.32299804688
MKE,United States,42.947200775146484,-87.89659881591797
ABI,United States,32.4113006592,-99.68190002440001
COU,United States,38.81809997558594,-92.21959686279297
PDX,United States,45.58869934,-122.5979996
TNT,United States,25.861799240112,-80.897003173828
PBI,United States,26.68320083618164,-80.09559631347656
FTW,United States,32.819801,-97.362396
OGS,United States,44.6819000244,-75.46549987790002
FMH,United States,41.6584014893,-70.5214004517
BFI,United States,47.529998779296875,-122.302001953125
SKF,United States,29.38419914,-98.58110046
HNL,United States,21.32062,-157.924228
DSM,United States,41.534000396728516,-93.66310119628906
EWN,United States,35.0730018616,-77.04290008539999
SAN,United States,32.7336006165,-117.190002441
MLU,United States,32.51089859008789,-92.0376968383789
SSC,United States,33.97269821,-80.47059631
ONT,United States,34.055999755859375,-117.60099792480469
GVT,United States,33.0677986145,-96.0652999878
ROW,United States,33.30160140991211,-104.53099822998047
DET,United States,42.40919876,-83.00990295
BRO,United States,25.90679931640625,-97.4259033203125
DHN,United States,31.321300506591797,-85.44960021972656
WWD,United States,39.008499145500004,-74.9083023071
NFL,United States,39.41659927,-118.7009964
MTC,United States,42.613463,-82.836919
FMN,United States,36.741199493399996,-108.230003357
CRP,United States,27.77039909362793,-97.5011978149414
SYR,United States,43.11119842529297,-76.1063003540039
NQX,United States,24.57579994,-81.68890381
MDW,United States,41.785999,-87.752403
SJC,United States,37.362598,-121.929001
HOB,United States,32.6875,-103.2170029
PNE,United States,40.081902,-75.010597
DEN,United States,39.861698150635,-104.672996521
PHL,United States,39.87189865112305,-75.24109649658203
SUX,United States,42.40259933,-96.38439941
MCN,United States,32.69279861450195,-83.64920043945312
TCS,United States,33.2369003296,-107.272003174
PMD,United States,34.62939835,-118.0849991
RND,United States,29.52969933,-98.27890015
NJK,United States,32.829201,-115.671996
CMH,United States,39.998001,-82.891899
FYV,United States,36.00510025024414,-94.17009735107422
FSI,United States,34.64979935,-98.40219879
FFO,United States,39.8260993958,-84.0483016968
GAL,United States,64.73619843,-156.9369965
MWL,United States,32.7816009521,-98.0602035522
IAB,United States,37.62189865,-97.26820374
NBG,United States,29.82530022,-90.03500366
BFT,United States,32.4122009277,-80.6343994141
TXK,United States,33.45370101928711,-93.99099731445312
PBG,United States,44.650901794433594,-73.46810150146484
APG,United States,39.466202,-76.1688
TCC,United States,35.182800293,-103.602996826
ANC,United States,61.174400329589844,-149.99600219726562
GRK,United States,31.067199707,-97.82890319820001
BLI,United States,48.79280090332031,-122.53800201416016
NQA,United States,35.356701,-89.8703
EKN,United States,38.88940048,-79.85710144
HFD,United States,41.736698150635,-72.649398803711
SFZ,United States,41.9207992554,-71.49140167239999
MOB,United States,30.691200256348,-88.242797851562
NUQ,United States,37.4161,-122.049004
SAF,United States,35.617099762,-106.088996887
BKH,United States,22.022800445599998,-159.785003662
DRI,United States,30.8316993713,-93.33989715579999
BSF,United States,19.760099411,-155.554000854
OLS,United States,31.4177,-110.848
MCF,United States,27.84930038,-82.52120209
BLV,United States,38.5452,-89.835197
OPF,United States,25.907,-80.278397
DRT,United States,29.3742008209,-100.927001953
RSW,United States,26.53619956970215,-81.75520324707031
AKN,United States,58.67679977,-156.6490021
MUI,United States,40.434799,-76.569397
JHM,United States,20.962900161743164,-156.67300415039062
JFK,United States,40.63980103,-73.77890015
HST,United States,25.48859978,-80.38359833
RAL,United States,33.95190048,-117.4449997
FLV,United States,39.3683013916,-94.9147033691
WAL,United States,37.9402008057,-75.4664001465
HMN,United States,32.8525009155,-106.107002258
NXX,United States,40.19979858,-75.14820099
CYS,United States,41.15570068,-104.8119965
SCK,United States,37.894199371338,-121.2379989624
CHS,United States,32.89860153,-80.04049683
RNO,United States,39.49909973144531,-119.76799774169922
KTN,United States,55.35559845,-131.7140045
YIP,United States,42.23789978,-83.53040314
VBG,United States,34.7373008728,-120.583999634
BHM,United States,33.56290054,-86.75350189
NEL,United States,40.03329849,-74.353302
SYA,United States,52.71229935,174.1139984
LSV,United States,36.2361984253,-115.033996582
RIV,United States,33.880699,-117.259003
MOD,United States,37.62580109,-120.9540024
SMF,United States,38.69540023803711,-121.59100341796875
UGN,United States,42.422199249268,-87.867897033691
COS,United States,38.805801,-104.700996
BUF,United States,42.94049835,-78.73220062
SKY,United States,41.4333992004,-82.6522979736
PAE,United States,47.90629959,-122.2819977
MUO,United States,43.043598,-115.872002
CDC,United States,37.70100021362305,-113.0989990234375
BDL,United States,41.9388999939,-72.68319702149999
MFE,United States,26.17580032,-98.23860168
NGU,United States,36.937599,-76.289299
CEF,United States,42.19400024,-72.53479767
LBB,United States,33.663601,-101.822998
ORD,United States,41.9786,-87.9048
BCT,United States,26.3784999847,-80.1076965332
FAI,United States,64.81510162,-147.8560028
CVS,United States,34.3828010559,-103.321998596
NGF,United States,21.4505004883,-157.768005371
OFF,United States,41.118301391602,-95.912498474121
GKN,United States,62.1548996,-145.4570007
ART,United States,43.99190139770508,-76.02169799804688
PSP,United States,33.8297004699707,-116.50700378417969
AMA,United States,35.219398,-101.706001
FOD,United States,42.55149841,-94.19259644
BAD,United States,32.5018005371,-93.6626968384
FOE,United States,38.950901031499995,-95.66359710690001
COT,United States,28.45669937,-99.22029877
ILM,United States,34.270599365234375,-77.90260314941406
BTR,United States,30.533199,-91.149597
TYR,United States,32.35409927368164,-95.40239715576172
BWI,United States,39.1754,-76.668297
HBR,United States,34.991317,-99.051313
LNY,United States,20.785600662231445,-156.9510040283203
AEX,United States,31.32740020751953,-92.54979705810547
WSD,United States,32.34149933,-106.4029999
CDB,United States,55.20610046386719,-162.72500610351562
TUL,United States,36.19839859008789,-95.88809967041016
SIT,United States,57.04710006713867,-135.36199951171875
ISP,United States,40.79520035,-73.10019684
MSP,United States,44.882,-93.221802
ILG,United States,39.67869949,-75.60649872
DUT,United States,53.900100708,-166.544006348
MSY,United States,29.99340057373047,-90.25800323486328
PWM,United States,43.64619827,-70.30930328
OKC,United States,35.39310073852539,-97.60070037841797
ALB,United States,42.74829864501953,-73.80169677734375
VDZ,United States,61.13389969,-146.2480011
LFI,United States,37.082901001,-76.360496521
SNA,United States,33.67570114,-117.8679962
CBM,United States,33.6437988281,-88.44380187990001
TMB,United States,25.6478996277,-80.432800293
NTU,United States,36.820702,-76.033501
GUS,United States,40.648101806599996,-86.1520996094
CPR,United States,42.908001,-106.463997
VPS,United States,30.4832,-86.525398
SEM,United States,32.343898773193,-86.987800598145
EYW,United States,24.556100845336914,-81.75959777832031
CLT,United States,35.2140007019043,-80.94309997558594
LAS,United States,36.08010101,-115.1520004
MCO,United States,28.429399490356445,-81.30899810791016
FLO,United States,34.18539810180664,-79.7238998413086
GTF,United States,47.48199844,-111.3710022
YNG,United States,41.26070023,-80.67910004
FBK,United States,64.83750153,-147.6139984
WRB,United States,32.6400985718,-83.5919036865
BKK,Thailand,13.681099891662598,100.74700164794922
NAH,Indonesia,3.6832098960876465,125.52799987792969
MXB,Indonesia,-2.55803,120.323997
SQR,Indonesia,-2.5311999320983887,121.35800170898438
TTR,Indonesia,-3.0447399616241,119.82199859619
KDI,Indonesia,-4.081610202789307,122.41799926757812
SBG,Indonesia,5.87412977219,95.33969879150001
TSY,Indonesia,-7.346600055690001,108.246002197
MLG,Indonesia,-7.926559925079999,112.714996338
BDO,Indonesia,-6.900629997253418,107.57599639892578
CBN,Indonesia,-6.756140232090001,108.540000916
JOG,Indonesia,-7.788179874420166,110.43199920654297
CXP,Indonesia,-7.645060062410001,109.033996582
PCB,Indonesia,-6.3369598388671875,106.76499938964844
SRG,Indonesia,-6.97273,110.375
BTH,Indonesia,1.12102997303,104.119003296
TJQ,Indonesia,-2.74571990967,107.754997253
PGK,Indonesia,-2.16219997406,106.138999939
TNJ,Indonesia,0.922683000565,104.531997681
SIQ,Indonesia,-0.47918900847435,104.5790023803711
BDJ,Indonesia,-3.4423599243164062,114.76300048828125
BTW,Indonesia,-3.4124100208300003,115.995002747
PKN,Indonesia,-2.70519995689,111.672996521
PKY,Indonesia,-2.22513008118,113.943000793
MOF,Indonesia,-8.64064979553,122.236999512
ENE,Indonesia,-8.8492898941,121.661003113
RTG,Indonesia,-8.5970096588135,120.47699737549
KOE,Indonesia,-10.171600341796875,123.6709976196289
LBJ,Indonesia,-8.48666,119.889
BPN,Indonesia,-1.26827001572,116.893997192
TRK,Indonesia,3.326667,117.569444
SRI,Indonesia,-0.484530985355,117.156997681
TSX,Indonesia,-0.0929730013013,117.45300293
AMI,Indonesia,-8.560709953309999,116.095001221
BMU,Indonesia,-8.5396499633789,118.68699645996
WGP,Indonesia,-9.66922,120.302002
SUB,Indonesia,-7.3798298835754395,112.78700256347656
SOC,Indonesia,-7.516089916229248,110.75700378417969
ICN,South Korea,37.46910095214844,126.45099639892578
CNX,Thailand,18.766799926799997,98.962600708
CEI,Thailand,19.952299118,99.88289642330001
NST,Thailand,8.539620399475098,99.9447021484375
NAK,Thailand,14.94950008392334,102.31300354003906
KOP,Thailand,17.383800506591797,104.64299774169922
UBP,Thailand,15.2512998581,104.870002747
KKC,Thailand,16.466600418099997,102.783996582
THS,Thailand,17.238000869750977,99.81819915771484
DPS,Indonesia,-8.7481698989868,115.16699981689
ATH,Greece,37.9364013672,23.9444999695
NGO,Japan,34.8583984375,136.80499267578125
UKB,Japan,34.6328010559082,135.2239990234375
PUW,United States,46.7439,-117.110001
LWS,United States,46.3745002746582,-117.01499938964844
ELM,United States,42.1599006652832,-76.8916015625
ITH,United States,42.49100112915039,-76.4583969116211
MRY,United States,36.58700180053711,-121.84300231933594
SBA,United States,34.42620087,-119.8399963
DAB,United States,29.179899,-81.058098
LPX,Latvia,56.51750183105469,21.096900939941406
RIX,Latvia,56.92359924316406,23.971099853515625
SQQ,Lithuania,55.89390182495117,23.395000457763672
HLJ,Lithuania,56.07059860229492,23.5580997467041
KUN,Lithuania,54.96390151977539,24.084800720214844
PLQ,Lithuania,55.973201751708984,21.093900680541992
VNO,Lithuania,54.634102,25.285801
PNV,Lithuania,55.729400634765625,24.460800170898438
EVN,Armenia,40.1473007202,44.3959007263
LWN,Armenia,40.7504005432,43.859298706100006
ASA,Eritrea,13.071800231933594,42.64500045776367
ASM,Eritrea,15.291899681091309,38.910701751708984
MSW,Eritrea,15.670000076293945,39.37009811401367
GZA,Palestine,31.24640083313,34.276100158691
BUS,Georgia,41.6102981567,41.5997009277
KUT,Georgia,42.176700592,42.4826011658
TBS,Georgia,41.6692008972,44.95470047
RIY,Yemen,14.662599563598633,49.375
TAI,Yemen,13.6859998703,44.139099121099996
HOD,Yemen,14.753000259399414,42.97629928588867
ADE,Yemen,12.829500198364258,45.02880096435547
AXK,Yemen,14.551300048828125,46.82619857788086
AAY,Yemen,16.191699981689453,52.17499923706055
SAH,Yemen,15.476300239562988,44.21969985961914
BHN,Yemen,14.781999588012695,45.72010040283203
SCT,Yemen,12.63070011138916,53.905799865722656
FMM,Germany,47.988800048799995,10.2395000458
NAV,Turkey,38.7719,34.5345
EZE,Argentina,-34.8222,-58.5358
EBL,Iraq,36.23759841918945,43.963199615478516
EMD,Australia,-23.5674991608,148.179000854
HEW,Greece,37.893299,23.726101
KIX,Japan,34.42729949951172,135.24400329589844
JRB,United States,40.70119858,-74.00900269
TAG,Philippines,9.665442,123.853533
JAV,Greenland,69.2432022095,-51.0570983887
JCH,Greenland,68.822815547,-51.1734473705
JEG,Greenland,68.7218017578,-52.7846984863
PMI,Spain,39.551700592,2.73881006241
DRW,Australia,-12.41469955444336,130.8769989013672
URT,Thailand,9.13259983063,99.135597229
TKA,United States,62.320499420166,-150.09399414062
GZM,Malta,36.027199,14.2728
HVN,United States,41.26369858,-72.88680267
AVL,United States,35.43619918823242,-82.54180145263672
GSO,United States,36.097801208496094,-79.93730163574219
FSD,United States,43.582000732400004,-96.741897583
AYQ,Australia,-25.1861,130.975998
MHT,United States,42.932598,-71.435699
APF,United States,26.1525993347,-81.7752990723
RDN,Malaysia,5.765279769897461,103.00700378417969
SDF,United States,38.1744,-85.736
CHO,United States,38.13859939575195,-78.4529037475586
ROA,United States,37.3255,-79.975403
LEX,United States,38.0364990234375,-84.60590362548828
EVV,United States,38.0369987488,-87.5324020386
ABQ,United States,35.040199,-106.609001
BZN,United States,45.77750015,-111.1529999
BIL,United States,45.807701110839844,-108.54299926757812
BTM,United States,45.95479965209961,-112.49700164794922
TVC,United States,44.74140167236328,-85.58219909667969
FRS,Guatemala,16.913799285899998,-89.86640167239999
BHB,United States,44.45000076,-68.3615036
RKD,United States,44.06010056,-69.09919739
JAC,United States,43.6072998046875,-110.73799896240234
RFD,United States,42.19540023803711,-89.09719848632812
DME,Russia,55.40879821777344,37.90629959106445
SYX,China,18.302900314331055,109.41200256347656
MFN,New Zealand,-44.673301696777344,167.92300415039062
LJG,China,26.6800003052,100.246002197
GSP,United States,34.8956985474,-82.2189025879
BMI,United States,40.47710037,-88.91590118
GPT,United States,30.40730094909668,-89.07009887695312
AZO,United States,42.234901428222656,-85.5521011352539
TOL,United States,41.58679962,-83.80780029
FWA,United States,40.97850037,-85.19509888
DEC,United States,39.834598541259766,-88.8656997680664
CID,United States,41.884700775146484,-91.71080017089844
LSE,United States,43.879002,-91.256699
CWA,United States,44.7775993347,-89.6668014526
PIA,United States,40.664199829100006,-89.6932983398
ATW,United States,44.258098602299995,-88.5190963745
RST,United States,43.90829849243164,-92.5
CMI,United States,40.03919983,-88.27809906
MHK,United States,39.14099884033203,-96.6707992553711
KGC,Australia,-35.71390151977539,137.52099609375
HVB,Australia,-25.3188991547,152.880004883
DLU,China,25.649401,100.319
MZV,Malaysia,4.048329830169678,114.80500030517578
SSH,Egypt,27.9773006439,34.3950004578
FKL,United States,41.3778991699,-79.8603973389
NBO,Kenya,-1.31923997402,36.9277992249
SEU,Tanzania,-2.45806,34.822498
FTE,Argentina,-50.2803,-72.053101
ARM,Australia,-30.528099060099997,151.617004395
GJT,United States,39.1223983765,-108.527000427
SGU,United States,37.036389,-113.510306
DWH,United States,30.0618000031,-95.55280303960001
SRQ,United States,27.39539909362793,-82.55439758300781
BDA,Bermuda,32.36399841308594,-64.67870330810547
VNY,United States,34.209800720215,-118.48999786377
MLI,United States,41.44850158691406,-90.50749969482422
PFN,United States,30.212099,-85.6828
HIR,Solomon Islands,-9.4280004501343,160.05499267578
PPT,French Polynesia,-17.553699,-149.606995
INU,Nauru,-0.547458,166.919006
FUN,Tuvalu,-8.525,179.195999
OVB,Russia,55.012599945068,82.650703430176
XKH,Laos,19.450001,103.157997
BIS,United States,46.772701263427734,-100.74600219726562
TEX,United States,37.9538002,-107.9079971
HGN,Thailand,19.301300048828125,97.97579956054688
RAP,United States,44.0452995300293,-103.05699920654297
CLD,United States,33.12829971,-117.2799988
FNT,United States,42.96540069580078,-83.74359893798828
DVO,Philippines,7.1255202293396,125.64600372314453
FNC,Portugal,32.697899,-16.7745
STM,Brazil,-2.4247219562530518,-54.785831451416016
KOS,Cambodia,10.57970047,103.637001038
YOA,Canada,64.6988983154,-110.614997864
NPE,New Zealand,-39.465801,176.869995
LEV,Fiji,-17.7110996246,178.759002686
LXA,China,29.2978000641,90.91190338130001
RDD,United States,40.50899887,-122.2929993
EUG,United States,44.12459945678711,-123.21199798583984
IDA,United States,43.514599,-112.070999
MFR,United States,42.37419891357422,-122.87300109863281
KBZ,New Zealand,-42.42499923706055,173.60499572753906
RDM,United States,44.2541008,-121.1500015
PCN,New Zealand,-41.346099853516,173.95599365234
WDH,Namibia,-22.4799,17.4709
YWH,Canada,48.4249858939,-123.388867378
TNA,China,36.857200622558594,117.21600341796875
CZX,China,31.919701,119.778999
YBP,China,28.8005555556,104.545
TJM,Russia,57.189601898199996,65.3243026733
CAK,United States,40.916099548339844,-81.44219970703125
HSV,United States,34.637199401855,-86.775100708008
PKB,United States,39.34510040283203,-81.43920135498047
MGM,United States,32.30059814,-86.39399719
TRI,United States,36.475201,-82.407401
PAH,United States,37.06079864501953,-88.7738037109375
JIB,Djibouti,11.547300338745117,43.15950012207031
HAK,China,19.934900283813477,110.45899963378906
MFA,Tanzania,-7.917478,39.668502
PGA,United States,36.92610168,-111.447998
UII,Honduras,16.1131,-86.880302
FCA,United States,48.31050109863281,-114.25599670410156
MBS,United States,43.532901763916016,-84.07959747314453
BGM,United States,42.20869827,-75.97979736
BGW,Iraq,33.262500762900004,44.2346000671
NNT,Thailand,18.807899475097656,100.78299713134766
ROI,Thailand,16.11680030822754,103.77400207519531
BFV,Thailand,15.229499816894531,103.25299835205078
TDX,Thailand,12.274600029,102.319000244
BLH,United States,33.6192016602,-114.717002869
IQA,Iraq,33.7855987549,42.4412002563
TQD,Iraq,33.33810043335,43.597099304199
XQC,Iraq,33.940200805699995,44.361598968500005
CRK,Philippines,15.186,120.559998
SDK,Malaysia,5.900899887084961,118.05899810791016
LXG,Laos,20.966999,101.400002
ODY,Laos,20.68269920349121,101.99400329589844
SHE,China,41.639801025390625,123.48300170898438
DOY,China,37.5085983276,118.788002014
MNI,Montserrat,16.791400909423828,-62.19329833984375
PSG,United States,56.80170059,-132.9450073
LYA,China,34.741100311299995,112.388000488
XUZ,China,34.059056,117.555278
MWQ,Burma,20.1656,94.941399
KHM,Burma,25.988300323486328,95.67440032958984
DLI,Vietnam,11.75,108.366997
VDH,Vietnam,17.515,106.590556
VKG,Vietnam,9.95802997234,105.132379532
CAH,Vietnam,9.177667,105.177778
VCL,Vietnam,15.403300285299999,108.706001282
TBB,Vietnam,13.049599647500001,109.333999634
PYY,Thailand,19.3719997406,98.43699646
BWK,Croatia,43.285701751708984,16.67970085144043
NSI,Cameroon,3.722559928894043,11.553299903869629
CKY,Guinea,9.57689,-13.612
AAH,Germany,50.823055267333984,6.186388969421387
FKB,Germany,48.7793998718,8.08049964905
SFB,United States,28.777599334716797,-81.23750305175781
JST,United States,40.31610107421875,-78.83390045166016
LUA,Nepal,27.686899185180664,86.72969818115234
BHP,Nepal,27.14739990234375,87.05079650878906
LDN,Nepal,27.25309944152832,86.66999816894531
JMO,Nepal,28.780426,83.723
NGX,Nepal,28.641399,84.089203
PPL,Nepal,27.517787,86.584454
RUM,Nepal,27.303499221801758,86.55039978027344
DNP,Nepal,28.111099243164062,82.29419708251953
RUK,Nepal,28.627001,82.195
JUM,Nepal,29.2742,82.193298
TPJ,Nepal,27.3509,87.69525
TMI,Nepal,27.315001,87.193298
SKH,Nepal,28.586,81.636002
IMK,Nepal,29.971099853515625,81.81890106201172
DOP,Nepal,28.985700607299805,82.81909942626953
BJH,Nepal,29.538999557495117,81.1854019165039
DHI,Nepal,28.753299713134766,80.58190155029297
MWX,South Korea,34.991406,126.382814
JTY,Greece,36.5798988342,26.3757991791
JIK,Greece,37.6827011108,26.3470993042
JKL,Greece,36.9632987976,26.9405994415
MLO,Greece,36.696899,24.4769
JNX,Greece,37.0811004639,25.3680992126
PAS,Greece,37.020495,25.113195
KZS,Greece,36.1417007446,29.576400756799995
RMF,Egypt,25.557100296,34.5836982727
NRN,Germany,51.6024017334,6.14216995239
USU,Philippines,12.1215000153,120.099998474
BXU,Philippines,8.9515,125.4788
DPL,Philippines,8.60198349877,123.341875076
LAO,Philippines,18.1781005859375,120.53199768066406
LGP,Philippines,13.1575,123.735
OZC,Philippines,8.178509712219238,123.84200286865234
CEB,Philippines,10.307499885559,123.97899627686
NOD,Germany,53.633056640599996,7.19027805328
JUI,Germany,53.68111038208008,7.055832862854004
BPS,Brazil,-16.438601,-39.080898
QIG,Brazil,-6.346640110015869,-39.293800354003906
PMW,Brazil,-10.291500091600001,-48.35699844359999
CLV,Brazil,-17.725299835205,-48.607498168945
MSO,United States,46.91630173,-114.0910034
BKQ,Australia,-24.427799224900003,145.429000854
BDB,Australia,-24.903900146499996,152.319000244
GCN,United States,35.95240020751953,-112.14700317382812
